Requête,execution_time_s,puissance_moyenne_W,energy_consumed_J,SELECT(n),SELECTION,JOIN(n),FILTER(1ou 0),UNION(n ou 0),ORDER BY(1ou 0),GROUP BY(1ou 0),LIMIT/OFFSET(1ou 0)
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department15.University6874.edu> .
}",0.1497,67.556,6.7556,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department12.University5159.edu> .
}",0.1523,81.44,8.144,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department4.University4148.edu> .
}",0.1504,65.109,6.5109,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department15.University6437.edu> .
}",0.1541,81.899,8.1899,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department17.University8729.edu> .
}",0.1505,64.938,6.4938,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University6421.edu> .
}",0.1529,87.798,8.7798,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department5.University5745.edu> .
}",0.1508,65.83,6.583,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department6.University7614.edu> .
}",0.1529,72.969,7.2969,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department11.University5581.edu> .
}",0.1518,72.784,7.2784,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department12.University7676.edu> .
}",0.1515,72.827,7.2827,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department4.University7192.edu> .
}",0.151,122.834,12.2834,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University4422.edu> .
}",0.1519,110.952,11.0952,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department2.University3196.edu> .
}",0.151,122.258,12.2258,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University3454.edu> .
}",0.1524,119.824,11.9824,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department6.University7220.edu> .
}",0.1509,84.637,8.4637,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department0.University1821.edu> .
}",0.1537,69.93,6.993,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department9.University215.edu> .
}",0.1506,87.035,8.7035,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department13.University7499.edu> .
}",0.1519,67.259,6.7259,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University3338.edu> .
}",0.1508,83.062,8.3062,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University3774.edu> .
}",0.1518,83.051,8.3051,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department8.University4172.edu> .
}",0.1523,85.456,8.5456,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department15.University8970.edu> .
}",0.1507,64.49,6.449,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department10.University9706.edu> .
}",0.1505,72.465,7.2465,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department17.University2709.edu> .
}",0.1504,78.395,7.8395,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department2.University8121.edu> .
}",0.1513,75.779,7.5779,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department3.University3360.edu> .
}",0.1502,70.962,7.0962,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University7091.edu> .
}",0.1511,104.054,10.4054,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department4.University7685.edu> .
}",0.1496,69.197,6.9197,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department9.University5598.edu> .
}",0.1501,78.148,7.8148,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department1.University2025.edu> .
}",0.1507,69.301,6.9301,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department17.University8900.edu> .
}",0.15,76.081,7.6081,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department10.University9114.edu> .
}",0.1497,61.765,6.1765,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department9.University9790.edu> .
}",0.154,75.494,7.5494,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department7.University4468.edu> .
}",0.1514,69.703,6.9703,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University5200.edu> .
}",0.152,97.454,9.7454,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University9782.edu> .
}",0.1529,68.724,6.8724,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department8.University5313.edu> .
}",0.1531,76.712,7.6712,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department15.University4881.edu> .
}",0.1496,66.418,6.6418,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department1.University3696.edu> .
}",0.1525,88.776,8.8776,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department11.University443.edu> .
}",0.1496,67.971,6.7971,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department7.University9836.edu> .
}",0.1528,83.522,8.3522,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department13.University4861.edu> .
}",0.1506,70.225,7.0225,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University5552.edu> .
}",0.154,68.665,6.8665,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department17.University5424.edu> .
}",0.1516,70.078,7.0078,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department15.University3547.edu> .
}",0.1521,70.917,7.0917,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department15.University9611.edu> .
}",0.1528,73.702,7.3702,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department0.University3286.edu> .
}",0.1523,74.186,7.4186,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department7.University1137.edu> .
}",0.1504,73.598,7.3598,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department11.University4678.edu> .
}",0.1521,70.95,7.095,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University8871.edu> .
}",0.1501,72.777,7.2777,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department16.University2242.edu> .
}",0.1526,83.502,8.3502,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University8435.edu> .
}",0.1508,79.229,7.9229,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department0.University3304.edu> .
}",0.152,73.726,7.3726,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department11.University8337.edu> .
}",0.1495,74.182,7.4182,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department10.University4048.edu> .
}",0.1519,95.551,9.5551,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department10.University2183.edu> .
}",0.1542,75.647,7.5647,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department2.University2314.edu> .
}",0.1507,63.178,6.3178,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department11.University6736.edu> .
}",0.1512,75.331,7.5331,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department2.University1068.edu> .
}",0.1511,100.646,10.0646,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department10.University3495.edu> .
}",0.1525,108.651,10.8651,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department2.University5513.edu> .
}",0.1511,95.629,9.5629,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department8.University487.edu> .
}",0.1518,94.358,9.4358,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University2527.edu> .
}",0.151,96.346,9.6346,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University4537.edu> .
}",0.1524,86.653,8.6653,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department8.University2884.edu> .
}",0.1501,87.725,8.7725,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department1.University5318.edu> .
}",0.1527,87.3,8.73,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department6.University5556.edu> .
}",0.1515,89.15,8.915,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department3.University9223.edu> .
}",0.1525,70.061,7.0061,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department14.University6060.edu> .
}",0.1513,71.326,7.1326,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department17.University4651.edu> .
}",0.1532,69.373,6.9373,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department7.University7811.edu> .
}",0.1509,120.276,12.0276,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department12.University5467.edu> .
}",0.1519,128.434,12.8434,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department3.University3408.edu> .
}",0.1508,127.003,12.7003,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department3.University995.edu> .
}",0.1522,71.119,7.1119,1,2,0,0,0,0,0,0
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> <http://www.Department13.University1970.edu> .
}",0.15,78.48,7.848,1,2,0,0,0,0,0,0
